year,citationCount,influentialCitationCount,doi,venue_acronym,area,authors_name,authors_selfCitations,authors_selfCitationsPercent
2015,9,0,10.1007/978-3-662-48096-0_10,EuroPar,HPC,O. Unsal,0,0
2015,9,0,10.1007/978-3-662-48096-0_10,EuroPar,HPC,M. Valero,0,0
2015,9,0,10.1007/978-3-662-48096-0_10,EuroPar,HPC,A. Cristal,0,0
2015,13,0,10.1007/978-3-662-48096-0_31,EuroPar,HPC,T. D. Matteis,0,0
2015,13,0,10.1007/978-3-662-48096-0_31,EuroPar,HPC,S. D. Girolamo,0,0
2015,13,0,10.1007/978-3-662-48096-0_31,EuroPar,HPC,G. Mencagli,1,8.33333
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,Stephen Moore,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,D. S. Chunduri,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,S. Zhuk,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,T. Tchrakian,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,E. Berg,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,A. Akhriev,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,A. C. Nogueira,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,Andrew Rawlinson,0,0
2015,0,0,10.1007/978-3-662-48096-0_39,EuroPar,HPC,L. Horesh,2,12.5
2015,0,0,10.1007/978-3-662-48096-0_22,EuroPar,HPC,Ramon Nou,0,0
2015,0,0,10.1007/978-3-662-48096-0_22,EuroPar,HPC,Alberto Miranda,0,0
2015,0,0,10.1007/978-3-662-48096-0_22,EuroPar,HPC,Toni Cortes,1,3.22581
2015,4,0,10.1007/978-3-662-48096-0_8,EuroPar,HPC,Michael Orr,0,0
2015,4,0,10.1007/978-3-662-48096-0_8,EuroPar,HPC,O. Sinnen,3,25
2015,3,0,10.1007/978-3-662-48096-0_1,EuroPar,HPC,M. Raynal,5,14.2857
2015,26,2,10.1007/978-3-662-48096-0_45,EuroPar,HPC,A. Rodchenko,0,0
2015,26,2,10.1007/978-3-662-48096-0_45,EuroPar,HPC,A. Nisbet,0,0
2015,26,2,10.1007/978-3-662-48096-0_45,EuroPar,HPC,Antoniu Pop,0,0
2015,26,2,10.1007/978-3-662-48096-0_45,EuroPar,HPC,M. Luján,0,0
2015,22,2,10.1007/978-3-662-48096-0_32,EuroPar,HPC,G. Rokos,1,4
2015,22,2,10.1007/978-3-662-48096-0_32,EuroPar,HPC,G. Gorman,1,4
2015,22,2,10.1007/978-3-662-48096-0_32,EuroPar,HPC,P. Kelly,2,8
2015,4,0,10.1007/978-3-662-48096-0_3,EuroPar,HPC,Emmanuelle Saillard,2,11.1111
2015,4,0,10.1007/978-3-662-48096-0_3,EuroPar,HPC,Patrick Carribault,2,11.1111
2015,4,0,10.1007/978-3-662-48096-0_3,EuroPar,HPC,Denis Barthou,2,11.1111
2015,7,1,10.1007/978-3-662-48096-0_38,EuroPar,HPC,A. Sbîrlea,0,0
2015,7,1,10.1007/978-3-662-48096-0_38,EuroPar,HPC,Kunal Agrawal,1,2.94118
2015,7,1,10.1007/978-3-662-48096-0_38,EuroPar,HPC,Vivek Sarkar,5,14.7059
2015,7,1,10.1007/978-3-662-48096-0_5,EuroPar,HPC,Harald Servat,2,9.52381
2015,7,1,10.1007/978-3-662-48096-0_5,EuroPar,HPC,Germán Llort,2,9.52381
2015,7,1,10.1007/978-3-662-48096-0_5,EuroPar,HPC,Juan Gonzalez,1,4.7619
2015,7,1,10.1007/978-3-662-48096-0_5,EuroPar,HPC,Judit Giménez,2,9.52381
2015,7,1,10.1007/978-3-662-48096-0_5,EuroPar,HPC,Jesús Labarta,2,9.52381
2015,9,0,10.1007/978-3-662-48096-0_20,EuroPar,HPC,Kamal Sharma,1,5.88235
2015,9,0,10.1007/978-3-662-48096-0_20,EuroPar,HPC,I. Karlin,2,11.7647
2015,9,0,10.1007/978-3-662-48096-0_20,EuroPar,HPC,J. Keasler,4,23.5294
2015,9,0,10.1007/978-3-662-48096-0_20,EuroPar,HPC,J. McGraw,2,11.7647
2015,9,0,10.1007/978-3-662-48096-0_20,EuroPar,HPC,Vivek Sarkar,0,0
2015,16,8,10.1007/978-3-662-48096-0_28,EuroPar,HPC,Q. Shen,0,0
2015,16,8,10.1007/978-3-662-48096-0_28,EuroPar,HPC,Craig Sharp,2,11.7647
2015,16,8,10.1007/978-3-662-48096-0_28,EuroPar,HPC,W. Blewitt,1,5.88235
2015,16,8,10.1007/978-3-662-48096-0_28,EuroPar,HPC,G. Ushaw,0,0
2015,16,8,10.1007/978-3-662-48096-0_28,EuroPar,HPC,G. Morgan,2,11.7647
2015,3,0,10.1007/978-3-662-48096-0_53,EuroPar,HPC,Taichiro Suzuki,0,0
2015,3,0,10.1007/978-3-662-48096-0_53,EuroPar,HPC,A. Nukada,1,8.33333
2015,3,0,10.1007/978-3-662-48096-0_53,EuroPar,HPC,S. Matsuoka,1,8.33333
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,A. Tchana,1,5
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,N. D. Palma,1,5
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,Ibrahim Safieddine,0,0
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,D. Hagimont,1,5
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,B. Diot,0,0
2015,18,2,10.1007/978-3-662-48096-0_24,EuroPar,HPC,N. Vuillerme,0,0
2015,5,0,10.1007/978-3-662-48096-0_19,EuroPar,HPC,Peter Thoman,3,15
2015,5,0,10.1007/978-3-662-48096-0_19,EuroPar,HPC,Stefan Moosbrugger,0,0
2015,5,0,10.1007/978-3-662-48096-0_19,EuroPar,HPC,T. Fahringer,4,20
2015,6,2,10.1007/978-3-662-48096-0_30,EuroPar,HPC,Shahar Timnat,0,0
2015,6,2,10.1007/978-3-662-48096-0_30,EuroPar,HPC,M. Herlihy,1,5.26316
2015,6,2,10.1007/978-3-662-48096-0_30,EuroPar,HPC,E. Petrank,0,0
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,A. Vogel,3,9.09091
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,A. Calotoiu,3,9.09091
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,A. Strube,1,3.0303
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,S. Reiter,2,6.06061
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,A. Nägel,1,3.0303
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,F. Wolf,4,12.1212
2015,12,1,10.1007/978-3-662-48096-0_40,EuroPar,HPC,G. Wittum,5,15.1515
2015,18,2,10.1007/978-3-662-48096-0_44,EuroPar,HPC,Leyuan Wang,0,0
2015,18,2,10.1007/978-3-662-48096-0_44,EuroPar,HPC,S. Baxter,0,0
2015,18,2,10.1007/978-3-662-48096-0_44,EuroPar,HPC,John Douglas Owens,0,0
2015,35,4,10.1007/978-3-662-48096-0_34,EuroPar,HPC,J. Whang,1,5.55556
2015,35,4,10.1007/978-3-662-48096-0_34,EuroPar,HPC,Andrew Lenharth,3,16.6667
2015,35,4,10.1007/978-3-662-48096-0_34,EuroPar,HPC,I. Dhillon,1,5.55556
2015,35,4,10.1007/978-3-662-48096-0_34,EuroPar,HPC,K. Pingali,4,22.2222
2015,16,1,10.1007/978-3-662-48096-0_29,EuroPar,HPC,Huan Zhou,2,12.5
2015,16,1,10.1007/978-3-662-48096-0_29,EuroPar,HPC,K. Idrees,2,12.5
2015,16,1,10.1007/978-3-662-48096-0_29,EuroPar,HPC,J. Gracia,2,12.5
2015,7,1,10.1007/978-3-662-48096-0,EuroPar,HPC,J. Träff,0,0
2015,7,1,10.1007/978-3-662-48096-0,EuroPar,HPC,S. Hunold,0,0
2015,7,1,10.1007/978-3-662-48096-0,EuroPar,HPC,F. Versaci,0,0
2018,0,0,10.1145/3208040.3208043,HPDC,HPC,Chao Chen,0,0
2018,0,0,10.1145/3208040.3208043,HPDC,HPC,G. Eisenhauer,0,0
2018,0,0,10.1145/3208040.3208043,HPDC,HPC,M. Wolf,0,0
2018,0,0,10.1145/3208040.3208043,HPDC,HPC,S. Pande,0,0
2018,25,3,10.1145/3208040.3208048,HPDC,HPC,Wonil Choi,1,3.57143
2018,25,3,10.1145/3208040.3208048,HPDC,HPC,Myoungsoo Jung,5,17.8571
2018,25,3,10.1145/3208040.3208048,HPDC,HPC,M. Kandemir,5,17.8571
2018,25,3,10.1145/3208040.3208048,HPDC,HPC,C. Das,1,3.57143
2018,5,0,10.1145/3208040.3208051,HPDC,HPC,Anwesha Das,0,0
2018,5,0,10.1145/3208040.3208051,HPDC,HPC,F. Mueller,0,0
2018,5,0,10.1145/3208040.3208051,HPDC,HPC,C. Siegel,0,0
2018,5,0,10.1145/3208040.3208051,HPDC,HPC,A. Vishnu,0,0
2018,5,0,10.1145/3208040.3208052,HPDC,HPC,P. Dinda,6,13.9535
2018,5,0,10.1145/3208040.3208052,HPDC,HPC,Xiaoyang Wang,0,0
2018,5,0,10.1145/3208040.3208052,HPDC,HPC,Jinghang Wang,0,0
2018,5,0,10.1145/3208040.3208052,HPDC,HPC,Chris Beauchene,0,0
2018,5,0,10.1145/3208040.3208052,HPDC,HPC,Conor Hetland,1,2.32558
2018,0,0,10.1145/3208040.3208046,HPDC,HPC,A. Fang,2,8.69565
2018,0,0,10.1145/3208040.3208046,HPDC,HPC,A. Chien,5,21.7391
2018,1,0,10.1145/3208040.3208061,HPDC,HPC,Pradeep R. Fernando,0,0
2018,1,0,10.1145/3208040.3208061,HPDC,HPC,Ada Gavrilovska,0,0
2018,1,0,10.1145/3208040.3208061,HPDC,HPC,Sudarsun Kannan,0,0
2018,1,0,10.1145/3208040.3208061,HPDC,HPC,G. Eisenhauer,1,11.1111
2018,0,0,10.1145/3208040.3226042,HPDC,HPC,S. Forrest,0,0
2018,10,2,10.1145/3208040.3208049,HPDC,HPC,Yuankun Fu,0,0
2018,10,2,10.1145/3208040.3208049,HPDC,HPC,Feng Li,1,1.88679
2018,10,2,10.1145/3208040.3208049,HPDC,HPC,Fengguang Song,2,3.77358
2018,10,2,10.1145/3208040.3208049,HPDC,HPC,Zizhong Chen,0,0
2018,1,0,10.1145/3208040.3208060,HPDC,HPC,Balazs Gerofi,2,18.1818
2018,1,0,10.1145/3208040.3208060,HPDC,HPC,Aram Santogidis,0,0
2018,1,0,10.1145/3208040.3208060,HPDC,HPC,Dominique Martinet,0,0
2018,1,0,10.1145/3208040.3208060,HPDC,HPC,Yutaka Ishikawa,0,0
2018,2,0,10.1145/3208040.3208047,HPDC,HPC,Neha Gholkar,1,6.25
2018,2,0,10.1145/3208040.3208047,HPDC,HPC,F. Mueller,1,6.25
2018,2,0,10.1145/3208040.3208047,HPDC,HPC,B. Rountree,10,62.5
2018,2,0,10.1145/3208040.3208047,HPDC,HPC,Aniruddha Marathe,2,12.5
2018,0,0,10.1145/3208040.3208042,HPDC,HPC,A. Helal,2,6.25
2018,0,0,10.1145/3208040.3208042,HPDC,HPC,Changhee Jung,1,3.125
2018,0,0,10.1145/3208040.3208042,HPDC,HPC,Wu-chun Feng,1,3.125
2018,0,0,10.1145/3208040.3208042,HPDC,HPC,Y. Hanafy,2,6.25
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Changwan Hong,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Aravind Sukumaran-Rajam,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Bortik Bandyopadhyay,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Jinsung Kim,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Süreyya Emre Kurt,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Israt Nisa,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Shivani Sabhlok,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,Ümit V. Çatalyürek,0,0
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,S. Parthasarathy,1,1.92308
2018,44,5,10.1145/3208040.3208062,HPDC,HPC,P. Sadayappan,1,1.92308
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,A. Hori,3,6.25
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,Min Si,0,0
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,Balazs Gerofi,3,6.25
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,Masamichi Takagi,2,4.16667
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,Jai Dayal,3,6.25
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,P. Balaji,7,14.5833
2018,17,1,10.1145/3208040.3208045,HPDC,HPC,Y. Ishikawa,5,10.4167
2018,13,1,10.1145/3208040.3208041,HPDC,HPC,J. Jaiganesh,0,0
2018,13,1,10.1145/3208040.3208041,HPDC,HPC,Martin Burtscher,0,0
2018,44,1,10.1145/3208040.3208059,HPDC,HPC,Anthony Kougkas,1,1.38889
2018,44,1,10.1145/3208040.3208059,HPDC,HPC,H. Devarajan,1,1.38889
2018,44,1,10.1145/3208040.3208059,HPDC,HPC,Xian-He Sun,1,1.38889
2018,2,0,10.1145/3208040.3208055,HPDC,HPC,Zhongmiao Li,2,3.84615
2018,2,0,10.1145/3208040.3208055,HPDC,HPC,P. V. Roy,1,1.92308
2018,2,0,10.1145/3208040.3208055,HPDC,HPC,P. Romano,6,11.5385
2018,22,0,10.1145/3208040.3208053,HPDC,HPC,Zhengchun Liu,4,11.4286
2018,22,0,10.1145/3208040.3208053,HPDC,HPC,R. Kettimuthu,8,22.8571
2018,22,0,10.1145/3208040.3208053,HPDC,HPC,Ian T Foster,6,17.1429
2018,22,0,10.1145/3208040.3208053,HPDC,HPC,N. Rao,0,0
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,Xi Luo,0,0
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,Wei Wu,0,0
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,G. Bosilca,2,13.3333
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,Thananon Patinyasakdikul,0,0
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,Linnan Wang,2,13.3333
2018,2,0,10.1145/3208040.3208054,HPDC,HPC,Jack Dongarra,0,0
2018,5,0,10.1145/3208040.3225055,HPDC,HPC,S. Matsuoka,0,0
2018,0,0,10.1145/3208040.3208058,HPDC,HPC,Minh Nguyen,0,0
2018,0,0,10.1145/3208040.3208058,HPDC,HPC,Sami Alesawi,0,0
2018,0,0,10.1145/3208040.3208058,HPDC,HPC,Ning Li,0,0
2018,0,0,10.1145/3208040.3208058,HPDC,HPC,Hao Che,0,0
2018,0,0,10.1145/3208040.3208058,HPDC,HPC,Hong Jiang,0,0
2018,0,0,10.1145/3208040.3208057,HPDC,HPC,I. Peng,1,10
2018,0,0,10.1145/3208040.3208057,HPDC,HPC,J. Vetter,2,20
2018,0,0,10.1145/3208040.3208057,HPDC,HPC,S. Moore,0,0
2018,0,0,10.1145/3208040.3208057,HPDC,HPC,Seyong Lee,1,10
2018,12,1,10.1145/3208040.3208044,HPDC,HPC,Aidi Pi,1,4.54545
2018,12,1,10.1145/3208040.3208044,HPDC,HPC,Wei Chen,2,9.09091
2018,12,1,10.1145/3208040.3208044,HPDC,HPC,Xiaobo Zhou,2,9.09091
2018,12,1,10.1145/3208040.3208044,HPDC,HPC,Mike Ji,0,0
2018,5,0,10.1145/3208040.3208056,HPDC,HPC,Joachim Protze,3,15
2018,5,0,10.1145/3208040.3208056,HPDC,HPC,M. Schulz,2,10
2018,5,0,10.1145/3208040.3208056,HPDC,HPC,D. Ahn,2,10
2018,5,0,10.1145/3208040.3208056,HPDC,HPC,Matthias S. Müller,4,20
2018,1,0,10.1145/3208040.3225054,HPDC,HPC,V. Stodden,0,0
2018,30,0,10.1145/3208040.3208050,HPDC,HPC,Dingwen Tao,5,9.25926
2018,30,0,10.1145/3208040.3208050,HPDC,HPC,S. Di,5,9.25926
2018,30,0,10.1145/3208040.3208050,HPDC,HPC,Xin Liang,5,9.25926
2018,30,0,10.1145/3208040.3208050,HPDC,HPC,Zizhong Chen,10,18.5185
2018,30,0,10.1145/3208040.3208050,HPDC,HPC,F. Cappello,7,12.963
2010,33,2,10.1109/CCGRID.2010.12,CCGRID,HPC,Abdul Rahman Abdurrab,0,0
2010,33,2,10.1109/CCGRID.2010.12,CCGRID,HPC,T. Xie,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,Takayuki Banzai,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,Hitoshi Koizumi,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,Ryo Kanbayashi,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,Takayuki Imada,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,T. Hanawa,0,0
2010,115,6,10.1109/CCGRID.2010.72,CCGRID,HPC,M. Sato,0,0
2010,3,0,10.1109/CCGRID.2010.78,CCGRID,HPC,J. Barhen,1,5.88235
2010,3,0,10.1109/CCGRID.2010.78,CCGRID,HPC,T. Humble,1,5.88235
2010,3,0,10.1109/CCGRID.2010.78,CCGRID,HPC,P. Mitra,0,0
2010,3,0,10.1109/CCGRID.2010.78,CCGRID,HPC,M. Traweek,1,5.88235
2010,476,37,10.1109/CCGRID.2010.45,CCGRID,HPC,A. Beloglazov,0,0
2010,476,37,10.1109/CCGRID.2010.45,CCGRID,HPC,R. Buyya,1,25
2010,837,50,10.1109/CCGRID.2010.46,CCGRID,HPC,A. Beloglazov,0,0
2010,837,50,10.1109/CCGRID.2010.46,CCGRID,HPC,R. Buyya,2,11.1111
2010,3,0,10.1109/CCGRID.2010.65,CCGRID,HPC,P. Beran,1,12.5
2010,3,0,10.1109/CCGRID.2010.65,CCGRID,HPC,W. Mach,2,25
2010,3,0,10.1109/CCGRID.2010.65,CCGRID,HPC,R. Vigne,0,0
2010,3,0,10.1109/CCGRID.2010.65,CCGRID,HPC,Juergen Mangler,0,0
2010,3,0,10.1109/CCGRID.2010.65,CCGRID,HPC,E. Schikuta,3,37.5
2010,38,3,10.1109/CCGRID.2010.73,CCGRID,HPC,Yvonne Bernard,0,0
2010,38,3,10.1109/CCGRID.2010.73,CCGRID,HPC,Lukas Klejnowski,0,0
2010,38,3,10.1109/CCGRID.2010.73,CCGRID,HPC,J. Hähner,0,0
2010,38,3,10.1109/CCGRID.2010.73,CCGRID,HPC,C. Müller-Schloer,0,0
2010,3,0,10.1109/CCGRID.2010.122,CCGRID,HPC,Rajdeep Bhowmik,1,4
2010,3,0,10.1109/CCGRID.2010.122,CCGRID,HPC,M. Govindaraju,2,8
2010,5,0,10.1109/CCGRID.2010.68,CCGRID,HPC,Fatiha Bouabache,1,7.69231
2010,5,0,10.1109/CCGRID.2010.68,CCGRID,HPC,T. Hérault,1,7.69231
2010,5,0,10.1109/CCGRID.2010.68,CCGRID,HPC,Sylvain Peyronnet,0,0
2010,5,0,10.1109/CCGRID.2010.68,CCGRID,HPC,F. Cappello,2,15.3846
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,J. Brandt,2,10.5263
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,Frank Chen,0,0
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,Vincent De Sapio,0,0
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,A. Gentile,2,10.5263
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,J. Mayo,2,10.5263
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,P. Pébay,2,10.5263
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,D. Roe,1,5.26316
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,D. Thompson,1,5.26316
2010,7,0,10.1109/CCGRID.2010.31,CCGRID,HPC,M. Wong,2,10.5263
2010,8,0,10.1109/CCGRID.2010.99,CCGRID,HPC,M. Caan,3,13.6364
2010,8,0,10.1109/CCGRID.2010.99,CCGRID,HPC,F. Vos,2,9.09091
2010,8,0,10.1109/CCGRID.2010.99,CCGRID,HPC,A. V. Kampen,0,0
2010,8,0,10.1109/CCGRID.2010.99,CCGRID,HPC,S. Olabarriaga,4,18.1818
2010,8,0,10.1109/CCGRID.2010.99,CCGRID,HPC,L. V. Vliet,2,9.09091
2010,1,0,10.1109/CCGRID.2010.16,CCGRID,HPC,Jie Cai,5,26.3158
2010,1,0,10.1109/CCGRID.2010.16,CCGRID,HPC,P. Strazdins,4,21.0526
2010,1,0,10.1109/CCGRID.2010.16,CCGRID,HPC,A. Rendell,7,36.8421
2010,4,0,10.1109/CCGRID.2010.55,CCGRID,HPC,S. Camarasu-Pop,0,0
2010,4,0,10.1109/CCGRID.2010.55,CCGRID,HPC,F. Cervenansky,0,0
2010,4,0,10.1109/CCGRID.2010.55,CCGRID,HPC,Yonny Cardenas,0,0
2010,4,0,10.1109/CCGRID.2010.55,CCGRID,HPC,Jean-Yves Nief,0,0
2010,4,0,10.1109/CCGRID.2010.55,CCGRID,HPC,H. Benoit-Cattin,0,0
2010,6,0,10.1109/CCGRID.2010.50,CCGRID,HPC,Marcus Carvalho,0,0
2010,6,0,10.1109/CCGRID.2010.50,CCGRID,HPC,Renato Miceli,0,0
2010,6,0,10.1109/CCGRID.2010.50,CCGRID,HPC,P. D. Maciel,1,5.26316
2010,6,0,10.1109/CCGRID.2010.50,CCGRID,HPC,F. Brasileiro,4,21.0526
2010,6,0,10.1109/CCGRID.2010.50,CCGRID,HPC,R. Lopes,0,0
2010,16,3,10.1109/CCGRID.2010.79,CCGRID,HPC,Harold E. Castro,0,0
2010,16,3,10.1109/CCGRID.2010.79,CCGRID,HPC,Eduardo Rosales,0,0
2010,16,3,10.1109/CCGRID.2010.79,CCGRID,HPC,Mario Villamizar,1,6.66667
2010,16,3,10.1109/CCGRID.2010.79,CCGRID,HPC,A. Jimenez,0,0
2010,28,0,10.1109/CCGRID.2010.13,CCGRID,HPC,Javier Celaya,1,4.54545
2010,28,0,10.1109/CCGRID.2010.13,CCGRID,HPC,L. Marchal,2,9.09091
2010,112,3,10.1109/CCGRID.2010.132,CCGRID,HPC,V. Chang,1,6.25
2010,112,3,10.1109/CCGRID.2010.132,CCGRID,HPC,David A. Bacigalupo,0,0
2010,112,3,10.1109/CCGRID.2010.132,CCGRID,HPC,G. Wills,0,0
2010,112,3,10.1109/CCGRID.2010.132,CCGRID,HPC,D. D. Roure,0,0
2010,15,0,10.1109/CCGRID.2010.61,CCGRID,HPC,Yong Chen,3,8.82353
2010,15,0,10.1109/CCGRID.2010.61,CCGRID,HPC,Huaiyu Zhu,0,0
2010,15,0,10.1109/CCGRID.2010.61,CCGRID,HPC,Xian-He Sun,3,8.82353
2010,14,0,10.1109/CCGRID.2010.95,CCGRID,HPC,Mohan Baruwal Chhetri,0,0
2010,14,0,10.1109/CCGRID.2010.95,CCGRID,HPC,Q. B. Vo,0,0
2010,14,0,10.1109/CCGRID.2010.95,CCGRID,HPC,R. Kowalczyk,0,0
2010,31,1,10.1109/CCGRID.2010.63,CCGRID,HPC,Tatsuhiro Chiba,1,3.7037
2010,31,1,10.1109/CCGRID.2010.63,CCGRID,HPC,M. Burger,3,11.1111
2010,31,1,10.1109/CCGRID.2010.63,CCGRID,HPC,T. Kielmann,6,22.2222
2010,31,1,10.1109/CCGRID.2010.63,CCGRID,HPC,S. Matsuoka,1,3.7037
2010,29,0,10.1109/CCGRID.2010.104,CCGRID,HPC,J. Choi,0,0
2010,29,0,10.1109/CCGRID.2010.104,CCGRID,HPC,S. Bae,3,13.6364
2010,29,0,10.1109/CCGRID.2010.104,CCGRID,HPC,Xiaohong Qiu,2,9.09091
2010,29,0,10.1109/CCGRID.2010.104,CCGRID,HPC,G. Fox,2,9.09091
2010,61,4,10.1109/CCGRID.2010.20,CCGRID,HPC,R. Clarke,0,0
2010,15,0,10.1109/CCGRID.2010.76,CCGRID,HPC,Vincenzo D. Cunsolo,1,3.44828
2010,15,0,10.1109/CCGRID.2010.76,CCGRID,HPC,S. Distefano,1,3.44828
2010,15,0,10.1109/CCGRID.2010.76,CCGRID,HPC,A. Puliafito,1,3.44828
2010,15,0,10.1109/CCGRID.2010.76,CCGRID,HPC,M. Scarpa,1,3.44828
2010,115,7,10.1109/CCGRID.2010.87,CCGRID,HPC,A. V. Dastjerdi,0,0
2010,115,7,10.1109/CCGRID.2010.87,CCGRID,HPC,Sayed Gholam Hassan Tabatabaei,0,0
2010,115,7,10.1109/CCGRID.2010.87,CCGRID,HPC,R. Buyya,1,3.125
2010,16,2,10.1109/CCGRID.2010.43,CCGRID,HPC,F. Desprez,1,6.25
2010,16,2,10.1109/CCGRID.2010.43,CCGRID,HPC,F. Suter,3,18.75
2010,10,0,10.1109/CCGRID.2010.34,CCGRID,HPC,James Dinan,2,12.5
2010,10,0,10.1109/CCGRID.2010.34,CCGRID,HPC,Arjun Singri,0,0
2010,10,0,10.1109/CCGRID.2010.34,CCGRID,HPC,P. Sadayappan,2,12.5
2010,10,0,10.1109/CCGRID.2010.34,CCGRID,HPC,S. Krishnamoorthy,2,12.5
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,C. Docan,1,6.66667
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,Fan Zhang,0,0
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,M. Parashar,3,20
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,J. Cummings,1,6.66667
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,N. Podhorszki,0,0
2010,12,0,10.1109/CCGRID.2010.101,CCGRID,HPC,S. Klasky,2,13.3333
2010,2,0,10.1109/CCGRID.2010.29,CCGRID,HPC,N. Dun,0,0
2010,2,0,10.1109/CCGRID.2010.29,CCGRID,HPC,K. Taura,0,0
2010,2,0,10.1109/CCGRID.2010.29,CCGRID,HPC,A. Yonezawa,0,0
2010,6,1,10.1109/CCGRID.2010.69,CCGRID,HPC,Tamás Éltetö,0,0
2010,6,1,10.1109/CCGRID.2010.69,CCGRID,HPC,C. Germain,3,8.57143
2010,6,1,10.1109/CCGRID.2010.69,CCGRID,HPC,P. Bondon,1,2.85714
2010,6,1,10.1109/CCGRID.2010.69,CCGRID,HPC,M. Sebag,2,5.71429
2010,26,2,10.1109/CCGRID.2010.66,CCGRID,HPC,Imen Filali,0,0
2010,26,2,10.1109/CCGRID.2010.66,CCGRID,HPC,F. Huet,0,0
2010,22,1,10.1109/CCGRID.2010.48,CCGRID,HPC,Agostino Forestiero,2,8.69565
2010,22,1,10.1109/CCGRID.2010.48,CCGRID,HPC,C. Mastroianni,2,8.69565
2010,22,1,10.1109/CCGRID.2010.48,CCGRID,HPC,Giuseppe Papuzzo,0,0
2010,22,1,10.1109/CCGRID.2010.48,CCGRID,HPC,G. Spezzano,1,4.34783
2010,4,0,10.1109/CCGRID.2010.136,CCGRID,HPC,J. Fortes,0,0
2010,14,0,10.1109/CCGRID.2010.128,CCGRID,HPC,M. F. M. Fudzee,1,5.88235
2010,14,0,10.1109/CCGRID.2010.128,CCGRID,HPC,J. Abawajy,2,11.7647
2010,14,0,10.1109/CCGRID.2010.128,CCGRID,HPC,M. M. Deris,0,0
2010,0,0,10.1109/CCGRID.2010.39,CCGRID,HPC,S. Gesing,0,0
